year,pitcher_id,pitch_type,run_value_per_100,run_value,pa,ba,slg,woba,whiff_percent,k_percent,put_away,est_ba,est_slg,est_woba,hard_hit_percent
2021,607188,FS,-3,-4,35,0.156,0.188,0.199,33.8,25.7,13.6,0.13,0.148,0.177,12.5
2021,677960,SIFT,1.5,2,35,0.2,0.4,0.317,17,8.6,9.4,0.321,0.656,0.45,37
2021,605397,CH,1.6,2,35,0.25,0.469,0.317,27.1,14.3,11.9,0.339,0.513,0.376,46.4
2021,681810,SL,-2.2,-3,35,0.25,0.281,0.276,34.9,28.6,25.6,0.207,0.29,0.255,50
2021,605441,FF,1.2,2,35,0.267,0.5,0.377,27,25.7,26.5,0.25,0.601,0.402,57.1
2021,571800,SL,3.4,4,35,0.233,0.367,0.343,27.8,14.3,11.9,0.295,0.464,0.365,44.4
2021,594795,FF,3.6,6,35,0.379,0.69,0.48,22,14.3,11.4,0.285,0.478,0.365,46.2
2021,641540,FC,1.1,2,35,0.37,0.407,0.427,18.2,2.9,4.2,0.262,0.382,0.372,26.9
2021,607560,FF,-1.2,-1,35,0.2,0.367,0.331,19.2,20,29.2,0.211,0.305,0.291,34.8
2021,642545,SIFT,3.1,5,34,0.469,0.719,0.501,12.3,2.9,7.1,0.432,0.633,0.452,31.3
2021,621366,SL,-1.1,-1,34,0.129,0.323,0.259,48.2,50,34,0.185,0.347,0.267,28.6
2021,606160,SL,0.4,1,34,0.276,0.483,0.363,30,20.6,14.3,0.173,0.294,0.28,45.8
2021,663366,FF,1.3,2,34,0.32,0.68,0.457,15.3,17.6,12.5,0.291,0.637,0.41,36.4
2021,455119,FC,-3.6,-4,34,0.219,0.219,0.206,21.8,2.9,4,0.28,0.416,0.306,28.1
2021,676050,CH,1.8,2,34,0.233,0.433,0.332,28.3,14.7,14.7,0.244,0.414,0.332,24
2021,640470,FC,0.8,1,34,0.258,0.452,0.338,20.5,11.8,16.7,0.322,0.537,0.395,37
2021,641401,FC,-1.3,-2,34,0.2,0.267,0.262,26.7,8.8,10,0.219,0.269,0.267,29.6
2021,623485,CH,-0.5,-1,34,0.194,0.387,0.284,24.6,8.8,12.5,0.185,0.273,0.243,21.4
2021,623485,CUKC,-1.5,-3,34,0.152,0.212,0.174,19.7,23.5,12.5,0.201,0.24,0.208,16
2021,649144,CUKC,2.9,4,34,0.367,0.767,0.529,9.4,5.9,5.6,0.341,0.626,0.446,42.9
2021,502239,CH,0.4,1,34,0.344,0.563,0.438,19.2,11.8,10,0.284,0.454,0.318,34.5
2021,474463,SL,4.7,5,34,0.344,0.563,0.432,15.7,20.6,11.5,0.315,0.555,0.386,44
2021,570257,FF,4.5,5,34,0.36,0.6,0.447,23.3,20.6,17.1,0.272,0.597,0.415,45
2021,643230,CH,6,6,34,0.387,0.548,0.459,19.4,8.8,10.7,0.336,0.571,0.416,35.7
2021,621345,CH,0.2,0,34,0.324,0.441,0.332,32.3,14.7,13.2,0.255,0.334,0.256,37.9
2021,649144,CH,3.1,3,33,0.281,0.563,0.365,18.8,9.1,17.6,0.326,0.564,0.39,44.8
2021,554340,CUKC,-0.8,-1,33,0.226,0.29,0.261,21.5,15.2,21.7,0.292,0.453,0.324,29.6
2021,650633,FF,-2.1,-2,33,0.094,0.188,0.136,34,45.5,24.6,0.202,0.495,0.298,58.8
2021,543351,FF,-1.1,-1,33,0.154,0.269,0.278,26.9,30.3,23.3,0.196,0.415,0.338,47.1
2021,666808,FC,-0.7,-1,33,0.259,0.481,0.385,21.9,18.2,12.8,0.239,0.401,0.35,38.1
2021,622065,FF,4.7,6,33,0.375,0.75,0.559,18,9.1,11.5,0.435,0.886,0.588,50
2021,503569,SL,0.2,0,33,0.222,0.481,0.368,47.5,36.4,26.7,0.196,0.372,0.322,40
2021,543766,CUKC,1.5,1,33,0.258,0.452,0.324,50,48.5,34.8,0.155,0.218,0.194,33.3
2021,592717,CH,0.8,1,33,0.25,0.393,0.341,21.2,24.2,22.2,0.191,0.329,0.294,40
2021,605151,CH,-0.1,0,33,0.345,0.448,0.389,20.4,12.1,10,0.279,0.328,0.318,44
2021,641927,CUKC,1,2,33,0.29,0.645,0.409,28.1,33.3,22,0.252,0.538,0.353,50
2021,641482,CH,2,3,33,0.281,0.406,0.311,21.7,21.2,10.6,0.322,0.496,0.36,36
2021,592169,FF,1.4,2,33,0.222,0.407,0.345,22.4,24.2,15.7,0.156,0.357,0.302,47.4
2021,448855,CUKC,-0.6,-1,33,0.185,0.222,0.295,32.7,18.2,18.8,0.196,0.278,0.317,28.6
2021,663554,CUKC,-0.2,0,33,0.133,0.2,0.173,26.9,21.2,15.9,0.263,0.361,0.311,41.7
2021,547973,FS,-3.8,-4,33,0.03,0.03,0.048,66.7,84.8,42.4,0.088,0.1,0.103,0
2021,660600,FF,2.9,5,33,0.294,0.294,0.482,24,21.2,20.6,0.28,0.443,0.478,63.6
2021,656793,FF,5.3,10,33,0.45,0.75,0.612,23,15.2,12.2,0.345,0.682,0.537,66.7
2021,665152,CUKC,3.1,5,33,0.303,0.667,0.427,30.2,27.3,18.8,0.311,0.584,0.398,33.3
2021,605347,SL,-1.5,-2,33,0.258,0.323,0.291,30.5,30.3,25,0.296,0.387,0.319,33.3
2021,621139,FF,6.1,6,33,0.423,1.269,0.67,10.5,3,7.7,0.26,0.659,0.424,55.6
2021,669330,CH,-2.4,-2,33,0.161,0.29,0.202,31.6,30.3,23.8,0.196,0.368,0.248,22.7
2021,501625,SL,2,2,32,0.323,0.387,0.353,22.6,15.6,20.8,0.322,0.424,0.335,30.8
2021,461872,SL,3.9,4,32,0.375,0.75,0.473,20,6.3,6.9,0.359,0.725,0.452,40
2021,667297,FF,1.6,2,32,0.167,0.417,0.356,12.8,25,27.6,0.254,0.482,0.409,37.5
2021,650959,CUKC,0.7,1,32,0.167,0.333,0.241,20,12.5,10.5,0.2,0.33,0.255,19.2
2021,665733,FF,-0.9,-1,32,0.259,0.481,0.373,5.1,9.4,14.3,0.282,0.434,0.369,37.5
2021,656266,FF,6.4,9,32,0.5,0.821,0.579,9.8,3.1,10,0.369,0.743,0.486,53.6
2021,621248,FF,0.4,0,32,0.231,0.615,0.413,19.1,12.5,16.7,0.287,0.652,0.447,59.1
2021,592761,CUKC,1.3,2,32,0.2,0.433,0.292,26.2,34.4,21.6,0.225,0.47,0.317,31.6
2021,547179,FC,-0.9,-1,32,0.296,0.37,0.356,31.2,12.5,14.3,0.301,0.372,0.358,47.8
2021,621076,SIFT,-2.3,-3,32,0.2,0.433,0.292,19.2,15.6,45.5,0.286,0.49,0.353,36
2021,641420,FF,2.7,2,32,0.346,0.692,0.466,23.9,12.5,21.1,0.277,0.55,0.414,52.2
2021,657024,FS,-0.6,-1,32,0.226,0.29,0.241,33.3,25,19.5,0.215,0.307,0.243,17.4
2021,657024,SL,-2.7,-3,32,0.103,0.276,0.206,21.3,28.1,24.3,0.149,0.232,0.214,25
2021,502085,FC,0.6,1,32,0.31,0.448,0.364,18.8,18.8,16.2,0.333,0.518,0.393,52.2
2021,518858,SIFT,0.8,1,32,0.214,0.75,0.428,17.2,9.4,13.6,0.273,0.689,0.434,48
2021,641726,SIFT,-1.8,-2,32,0.241,0.345,0.295,7.8,18.8,22.2,0.261,0.375,0.313,39.1
2021,592094,FF,2.3,3,32,0.296,0.556,0.413,21,28.1,25.7,0.2,0.391,0.319,33.3
2021,572971,SL,2.6,5,32,0.344,0.688,0.463,42.9,34.4,19.3,0.32,0.643,0.406,61.9
2021,572193,SIFT,-0.3,0,32,0.296,0.444,0.408,8.3,0,0,0.305,0.425,0.376,48.1
2021,650496,FF,1.5,2,32,0.321,0.75,0.505,12.1,18.8,13.6,0.316,0.623,0.432,68.2
2021,501625,FF,-0.3,0,32,0.172,0.31,0.28,20.8,15.6,12.5,0.211,0.38,0.294,41.7
2021,669952,ST,-0.1,0,32,0.194,0.323,0.292,34.8,43.8,35.9,0.136,0.207,0.168,23.5
2021,596071,SIFT,-0.4,0,32,0.267,0.433,0.325,11.1,15.6,17.9,0.263,0.454,0.328,44
2021,663765,CUKC,2.8,4,32,0.28,0.48,0.384,18.4,12.5,11.1,0.333,0.514,0.427,45.5
2021,642121,SL,-1.8,-3,32,0.29,0.323,0.286,25,15.6,14.7,0.246,0.352,0.272,34.6
2021,519076,CUKC,0.4,1,32,0.25,0.321,0.306,44.9,46.9,29.4,0.205,0.266,0.268,46.2
2021,663738,SIFT,-0.1,0,32,0.179,0.429,0.324,16.4,9.4,11.5,0.319,0.692,0.448,53.8
2021,448855,SL,-0.4,-1,32,0.154,0.269,0.278,41.8,18.8,12.8,0.22,0.393,0.346,20
2021,676083,FF,1.7,2,32,0.31,0.724,0.477,17.2,12.5,13.8,0.368,0.8,0.502,38.5
2021,607391,SIFT,0.8,1,32,0.3,0.5,0.394,12,6.3,15.4,0.268,0.449,0.332,28.6
2021,502624,FC,0.3,0,32,0.241,0.379,0.313,20.3,21.9,23.3,0.27,0.444,0.339,47.8
2021,656354,SL,0.5,1,32,0.226,0.452,0.297,32.4,18.8,13.6,0.269,0.482,0.331,24
2021,608334,FC,-0.1,0,31,0.241,0.276,0.237,40.4,25.8,22.9,0.177,0.282,0.209,27.3
2021,666129,SIFT,-0.3,0,31,0.28,0.4,0.363,19,19.4,46.2,0.258,0.407,0.352,45
2021,571676,FF,4.4,4,31,0.391,0.739,0.524,6.4,6.5,8.3,0.316,0.617,0.453,47.8
2021,667498,CUKC,0.9,1,31,0.269,0.5,0.365,34.3,16.1,12.5,0.234,0.369,0.308,22.7
2021,519008,CH,-1,-1,31,0.172,0.207,0.202,31.5,16.1,19.2,0.193,0.35,0.259,33.3
2021,548384,SIFT,-0.1,0,31,0.346,0.385,0.385,7.8,3.2,5.6,0.351,0.403,0.393,32
2021,656427,CUKC,-0.3,0,31,0.167,0.3,0.215,39.3,41.9,23.2,0.207,0.345,0.252,35.3
2021,658551,CH,-0.3,0,31,0.25,0.286,0.311,35.9,16.1,13.5,0.284,0.349,0.317,30.4
2021,571578,CH,6,7,31,0.433,0.767,0.518,31.5,6.5,9.1,0.431,0.656,0.474,46.4
2021,650633,CH,-2,-3,31,0.269,0.308,0.315,38.5,16.1,13.9,0.226,0.318,0.298,22.7
2021,650556,CUKC,2.5,3,31,0.231,0.269,0.276,34.7,32.3,21.7,0.194,0.261,0.255,47.1
2021,605309,CUKC,0.5,0,31,0.179,0.286,0.271,29.5,29,21.4,0.187,0.35,0.295,31.6
2021,669135,FF,8.2,9,31,0.4,0.8,0.6,13.7,12.9,17.4,0.309,0.647,0.46,52.4
2021,657612,SL,0.7,1,31,0.241,0.517,0.342,21.1,19.4,14.3,0.219,0.449,0.306,34.8
2021,624586,SL,2.8,3,31,0.286,0.393,0.334,41.4,32.3,28.6,0.179,0.281,0.245,22.2
2021,455119,SL,3.8,4,31,0.4,0.567,0.429,20.3,12.9,9.8,0.291,0.52,0.356,57.7
2021,676050,SIFT,-4.4,-4,31,0.185,0.185,0.235,19.2,9.7,16.7,0.211,0.275,0.274,41.7
2021,664875,SL,0.5,1,31,0.241,0.31,0.271,46.7,45.2,35,0.164,0.211,0.197,33.3
2021,628452,SIFT,-2.5,-3,31,0.267,0.4,0.302,21.2,35.5,27.5,0.253,0.4,0.294,31.6
2021,543548,CH,1.5,2,31,0.267,0.4,0.302,40,35.5,25.6,0.273,0.385,0.296,36.8
2021,621074,FC,1.7,2,31,0.259,0.407,0.339,36.8,29,22,0.202,0.341,0.292,38.9
2021,672282,FF,3.3,6,31,0.407,0.852,0.55,22,3.2,2.6,0.352,0.823,0.513,46.2
2021,680704,FF,1.2,1,31,0.143,0.357,0.253,26.1,48.4,30.6,0.115,0.269,0.211,23.1
2021,660896,CH,-0.5,-1,31,0.233,0.467,0.285,34.4,35.5,22.4,0.212,0.367,0.241,30
2021,605521,FF,0.8,1,31,0.25,0.458,0.38,29.3,22.6,15.2,0.205,0.317,0.319,27.8
2021,665854,SL,0.3,0,30,0.222,0.259,0.262,43.9,36.7,28.2,0.182,0.239,0.232,37.5
2021,665854,CUKC,1.8,2,30,0.13,0.217,0.277,41.3,43.3,31,0.056,0.087,0.211,20
2021,607219,SL,2.8,4,30,0.321,0.607,0.443,15,16.7,10.4,0.326,0.639,0.421,43.5
2021,663855,SIFT,-1.1,-1,30,0.182,0.273,0.33,16.1,6.7,7.4,0.196,0.231,0.325,15
2021,656981,FF,-3.8,-4,30,0.12,0.12,0.207,20.7,20,18.8,0.206,0.296,0.297,36.8
2021,594986,SIFT,2.7,2,30,0.308,0.5,0.396,12.5,3.3,6.3,0.325,0.452,0.374,57.7
2021,543901,SIFT,3.2,3,30,0.346,0.577,0.468,18.4,13.3,18.2,0.326,0.547,0.417,50
2021,621295,FC,-1.6,-2,30,0.241,0.483,0.318,25,13.3,16,0.315,0.564,0.38,52
2021,518489,FF,-3.1,-4,30,0.308,0.308,0.31,18.8,13.3,14.3,0.292,0.392,0.356,43.5
2021,666129,SL,-0.7,-1,30,0.269,0.308,0.302,32.3,43.3,24.5,0.264,0.337,0.306,42.9
2021,594798,CH,-1.7,-2,30,0.103,0.172,0.137,47.3,50,37.5,0.168,0.235,0.192,42.9
2021,664141,CH,1.5,2,30,0.4,0.633,0.505,18,3.3,7.1,0.408,0.672,0.461,34.5
2021,656529,SIFT,2.4,3,30,0.393,0.536,0.423,14,3.3,8.3,0.269,0.351,0.298,48.1
2021,641851,SIFT,-2,-2,30,0.273,0.318,0.378,16.7,16.7,27.8,0.291,0.379,0.401,29.4
2021,663770,FC,1.2,2,30,0.25,0.536,0.353,37,40,32.4,0.146,0.227,0.196,31.3
2021,657006,CUKC,-1.8,-3,30,0.2,0.367,0.24,34,46.7,35.9,0.178,0.322,0.21,50
2021,641745,CH,2.8,4,30,0.296,0.556,0.395,26.4,20,25,0.299,0.552,0.394,33.3
2021,663556,CH,2.1,3,30,0.393,0.714,0.515,44.8,13.3,16.7,0.283,0.454,0.343,16.7
2021,669060,CUKC,0.1,0,30,0.259,0.481,0.33,25.9,23.3,18.4,0.21,0.359,0.266,42.9
2021,468504,FF,-0.2,0,30,0.222,0.407,0.31,11.1,13.3,19,0.277,0.426,0.343,43.5
2021,502042,FF,0.9,1,30,0.292,0.667,0.458,15.8,16.7,15.2,0.326,0.779,0.505,68.4
2021,592135,SL,3.3,4,30,0.345,0.586,0.415,16,16.7,17.2,0.328,0.643,0.422,48
2021,665795,SL,1.6,2,30,0.087,0.174,0.277,38.6,33.3,25.6,0.162,0.216,0.291,30.8
2021,667498,SL,2.4,2,30,0.241,0.379,0.34,34.6,26.7,20.5,0.289,0.382,0.302,42.9
2021,544931,SIFT,-1.1,-1,30,0.208,0.208,0.32,15.6,6.7,22.2,0.355,0.511,0.44,45.5
2021,661255,FF,-0.5,-1,30,0.37,0.556,0.407,10,10,23.1,0.37,0.609,0.454,36
2021,621076,CUKC,-0.9,-1,29,0.107,0.357,0.181,20.7,20.7,12.8,0.245,0.595,0.35,39.1
2021,471911,SIFT,1.1,1,29,0.333,0.556,0.402,15.8,6.9,18.2,0.282,0.498,0.357,40
2021,570666,CH,-5,-6,29,0.103,0.241,0.143,39,31,52.9,0.239,0.375,0.262,35
2021,592866,CUKC,-1,-1,29,0.357,0.607,0.421,28.6,10.3,20,0.259,0.343,0.275,32
2021,626929,SL,1.2,1,29,0.259,0.481,0.34,21.6,6.9,7.4,0.299,0.515,0.37,48
2021,521230,CUKC,0.8,1,29,0.103,0.207,0.186,60,69,26.3,0.093,0.146,0.126,22.2
2021,518617,SIFT,3.7,4,29,0.304,0.478,0.417,21.3,17.2,20,0.284,0.4,0.379,42.1
2021,458681,CH,-0.2,0,29,0.148,0.259,0.21,29.5,20.7,12.2,0.238,0.428,0.31,23.8
2021,572888,SL,-0.4,-1,29,0.192,0.538,0.34,36.4,44.8,22.8,0.144,0.306,0.24,38.5
2021,640462,FF,-0.8,-1,29,0.25,0.25,0.338,22.2,24.1,23.3,0.21,0.249,0.284,47.1
2021,657240,FF,-0.5,-1,29,0.259,0.593,0.379,19.1,24.1,17.5,0.305,0.675,0.429,60
2021,596001,FC,-0.8,-1,29,0.37,0.556,0.421,20,17.2,23.8,0.304,0.441,0.346,36.4
2021,607457,FF,-0.5,-1,29,0.182,0.318,0.307,31.3,37.9,22.4,0.151,0.32,0.315,41.7
2021,593974,SL,5.4,6,29,0.464,0.679,0.502,39,24.1,18.9,0.299,0.394,0.314,33.3
2021,472610,SL,-1.5,-2,29,0.148,0.185,0.184,54.5,48.3,25,0.105,0.187,0.162,42.9
2021,642759,FF,1.4,1,29,0.24,0.44,0.345,19.6,10.3,14.3,0.207,0.367,0.304,40.9
2021,661255,SL,3.1,3,29,0.296,0.667,0.421,46.9,34.5,27.8,0.244,0.499,0.336,41.2
2021,664074,FC,1.5,2,29,0.346,0.654,0.475,25,20.7,17.1,0.301,0.631,0.412,42.9
2021,596082,SL,-0.9,-1,29,0.214,0.357,0.277,32.1,24.1,17.5,0.237,0.432,0.282,27.3
2021,592831,SIFT,10.2,8,29,0.519,0.815,0.583,10.5,3.4,4.8,0.397,0.634,0.459,50
2021,453192,SIFT,0.8,1,29,0.286,0.5,0.366,15.4,13.8,13.8,0.213,0.398,0.263,32
2021,656457,FF,-2.2,-3,29,0.25,0.25,0.27,13.6,13.8,9.3,0.189,0.265,0.275,33.3
2021,669169,FF,0.5,1,29,0.333,0.556,0.402,6,6.9,6.3,0.331,0.65,0.431,68
2021,571948,CUKC,1,1,29,0.192,0.423,0.334,35.1,44.8,25,0.236,0.459,0.334,46.2
2021,607625,SL,2.5,3,29,0.357,0.714,0.459,33.3,20.7,28.6,0.313,0.543,0.375,27.3
2021,671345,SIFT,-1.9,-2,29,0.217,0.391,0.35,10.6,3.4,5,0.3,0.473,0.405,68.2
2021,676050,FF,3.3,4,29,0.417,0.542,0.498,10.2,13.8,12.5,0.341,0.47,0.409,55
2021,502239,FC,1.5,2,28,0.231,0.5,0.334,35.5,25,18.9,0.26,0.626,0.39,42.1
2021,593144,SL,-0.9,-1,28,0.115,0.154,0.159,40.4,32.1,19.6,0.168,0.238,0.212,35.3
2021,607457,SL,1.7,2,28,0.28,0.68,0.43,32.7,25,15.2,0.219,0.39,0.305,16.7
2021,500610,SL,-1.5,-2,28,0.143,0.25,0.2,31.9,7.1,11.1,0.215,0.367,0.248,23.1
2021,431148,FF,3.6,4,28,0.304,0.522,0.414,10.9,17.9,15.2,0.26,0.505,0.391,66.7
2021,656457,SIFT,-1,-1,28,0.231,0.308,0.243,12.2,14.3,19,0.258,0.352,0.287,43.5
2021,605242,CH,0.4,1,28,0.296,0.37,0.339,35.9,10.7,8.6,0.287,0.36,0.297,29.2
2021,641386,CH,0.4,1,28,0.25,0.429,0.321,36.2,14.3,14.8,0.218,0.363,0.249,16.7
2021,595411,SL,-1.4,-2,28,0.167,0.167,0.236,30.8,28.6,18.6,0.141,0.177,0.228,23.5
2021,642092,CUKC,0.3,0,28,0.2,0.44,0.298,22.2,17.9,13.5,0.25,0.47,0.331,38.1
2021,622446,SIFT,4.9,5,28,0.304,0.565,0.429,15.6,7.1,9.1,0.369,0.64,0.476,52.4
2021,605441,SL,1.3,2,28,0.174,0.478,0.345,28,25,17.9,0.217,0.439,0.353,43.8
2021,571945,CUKC,3.3,4,28,0.385,0.654,0.463,20.8,25,17.1,0.254,0.431,0.321,21.1
2021,474463,FC,1.4,2,28,0.308,0.538,0.384,30.2,17.9,13.5,0.349,0.642,0.437,71.4
2021,476594,FF,4.5,5,28,0.35,0.7,0.516,20.5,14.3,16.7,0.336,0.661,0.498,50
2021,641816,FC,-0.3,0,28,0.238,0.238,0.322,36.4,17.9,16.7,0.273,0.335,0.363,23.5
2021,650382,SL,1.1,2,28,0.286,0.607,0.373,31.7,35.7,25,0.226,0.39,0.261,44.4
2021,605525,SIFT,0.1,0,28,0.393,0.464,0.379,20.4,14.3,22.2,0.339,0.448,0.344,54.2
2021,656730,SL,3.6,3,28,0.269,0.577,0.377,45.5,46.4,32.5,0.158,0.253,0.21,53.8
2021,642092,FC,3.4,4,28,0.357,0.571,0.396,15.7,7.1,8,0.273,0.41,0.291,34.6
2021,518858,SL,3.9,4,28,0.192,0.462,0.334,39.6,32.1,22.5,0.186,0.291,0.241,35.3
2021,592644,SL,4.2,4,28,0.333,0.583,0.384,28.3,17.9,13.5,0.339,0.59,0.387,38.1
2021,663559,SL,2.7,4,28,0.333,0.593,0.405,30.3,35.7,20.4,0.296,0.467,0.341,35.3
2021,425844,SIFT,2.2,3,28,0.423,0.577,0.455,14.5,7.1,9.1,0.411,0.574,0.445,45.8
2021,656578,FF,0.2,0,28,0.333,0.429,0.404,22.2,14.3,18.2,0.231,0.33,0.328,26.3
2021,547973,SIFT,-6.2,-4,28,0,0,0,51.4,71.4,37,0.073,0.097,0.074,37.5
2021,544931,FF,3.8,4,28,0.304,0.783,0.493,25.6,28.6,32,0.268,0.638,0.434,66.7
2021,518633,SIFT,1.2,2,28,0.391,0.696,0.536,14,3.6,14.3,0.287,0.472,0.39,63.6
2021,503285,SL,-1.2,-1,28,0.208,0.375,0.313,34.1,17.9,19.2,0.283,0.449,0.367,42.1
2021,592662,CUKC,0.8,2,27,0.346,0.577,0.36,52.5,25.9,28,0.289,0.426,0.323,47.4
2021,605359,CUKC,-1.2,-1,27,0.269,0.346,0.285,14.3,29.6,24.2,0.195,0.266,0.22,44.4
2021,656232,CH,-3.9,-4,27,0.192,0.231,0.206,31.3,25.9,20.6,0.248,0.302,0.258,15.8
2021,657044,FF,-4.9,-4,27,0.077,0.115,0.106,31.9,63,28.3,0.163,0.307,0.217,66.7
2021,657508,FF,2,2,27,0.261,0.565,0.396,21.3,11.1,13.6,0.337,0.939,0.548,65
2021,547942,CUKC,-0.2,0,27,0.192,0.269,0.219,36,25.9,19.4,0.267,0.37,0.294,21.1
2021,605280,CUKC,1.3,2,27,0.292,0.458,0.365,31.1,25.9,17.5,0.276,0.512,0.372,58.8
2021,552640,FF,-6.3,-6,27,0.192,0.231,0.187,15.2,25.9,23.3,0.278,0.536,0.345,40
2021,519141,CUKC,-2.5,-3,27,0.148,0.148,0.133,20.9,29.6,18.2,0.216,0.243,0.202,21.1
2021,676831,CH,0.2,0,27,0.192,0.192,0.226,37.9,22.2,17.6,0.207,0.315,0.242,10
2021,488748,CUKC,0,0,27,0.2,0.48,0.313,34.9,33.3,31,0.223,0.582,0.361,31.3
2021,592836,CUKC,0,0,27,0.125,0.167,0.191,26.8,14.8,13.3,0.192,0.252,0.249,25
2021,622250,CUKC,0.7,1,27,0.348,0.435,0.37,35.1,37,21.3,0.249,0.296,0.283,42.9
2021,547001,SL,3.4,4,27,0.333,0.583,0.424,26.7,22.2,15.8,0.259,0.385,0.322,27.8
2021,571735,CH,0.4,0,27,0.154,0.423,0.254,26.2,22.2,15.8,0.239,0.406,0.291,25
2021,592135,FS,-1.9,-2,27,0.091,0.091,0.196,33.3,22.2,13.6,0.101,0.14,0.216,0
2021,592351,CUKC,-0.8,-1,27,0.12,0.24,0.226,30,18.5,11.6,0.23,0.337,0.278,10
2021,650496,CH,5.9,7,27,0.37,0.667,0.458,23.5,7.4,7.4,0.328,0.501,0.361,36
2021,623465,ST,0,0,27,0.16,0.32,0.272,28.6,29.6,16,0.225,0.384,0.291,29.4
2021,676840,CH,2.8,3,27,0.37,0.63,0.426,20.5,14.8,16,0.382,0.586,0.415,47.8
2021,570666,SIFT,-0.4,0,27,0.296,0.296,0.3,13.5,11.1,21.4,0.293,0.389,0.294,41.7
2021,543056,CUKC,1.6,2,27,0.259,0.333,0.259,28.9,37,19.6,0.165,0.229,0.169,47.1
2021,642152,CUKC,-2.4,-3,27,0.042,0.167,0.152,47.4,55.6,23.8,0.104,0.254,0.211,33.3
2021,681911,SL,-1.4,-2,27,0.043,0.043,0.204,42.2,37,25.6,0.108,0.231,0.226,30.8
2021,656818,FF,-1.4,-2,26,0.182,0.273,0.246,16.1,26.9,16.7,0.208,0.306,0.272,37.5
2021,593140,SL,-0.8,-1,26,0.182,0.182,0.246,50,30.8,14.8,0.176,0.326,0.285,35.7
2021,661383,FF,-0.3,0,26,0.375,0.5,0.408,5.4,11.5,21.4,0.231,0.319,0.275,52.4
2021,594985,SIFT,2.5,2,26,0.318,0.636,0.448,7.9,3.8,4.2,0.244,0.514,0.375,28.6
2021,592332,SL,-0.3,-1,26,0.28,0.4,0.31,42,23.1,40,0.308,0.388,0.317,31.6
2021,506702,FA,6,4,26,0.28,0.68,0.41,6.7,7.7,28.6,0.275,0.568,0.366,52.2
2021,658305,SL,2.8,3,26,0.24,0.64,0.408,33.3,30.8,20,0.226,0.412,0.286,29.4
2021,543045,CH,-4,-3,26,0.087,0.087,0.123,35.7,15.4,12.1,0.202,0.222,0.226,15
2021,656061,FF,-1.5,-2,26,0.182,0.364,0.314,21.8,15.4,12.9,0.28,0.464,0.378,33.3
2021,594965,CH,-2.1,-2,26,0.16,0.28,0.208,9.3,7.7,8,0.2,0.255,0.219,43.5
2021,664074,SL,5.1,5,26,0.417,0.833,0.512,28.8,19.2,14.3,0.258,0.456,0.324,35
2021,665795,CH,6.6,8,26,0.455,1.091,0.65,26.4,11.5,7.5,0.365,0.774,0.511,42.1
2021,519043,FC,4.2,4,26,0.273,0.682,0.44,19.2,11.5,15,0.288,0.51,0.393,21.1
2021,592332,CH,3.2,5,26,0.348,0.696,0.469,37.9,7.7,11.8,0.295,0.499,0.377,38.1
2021,605164,CUKC,0.9,2,26,0.24,0.36,0.248,23.8,34.6,27.3,0.214,0.349,0.233,35.3
2021,605541,SL,-1,-1,26,0.25,0.45,0.39,24.3,7.7,10,0.344,0.604,0.472,33.3
2021,594580,SIFT,1.7,2,26,0.318,0.455,0.392,2.9,7.7,12.5,0.258,0.463,0.37,50
2021,681810,FF,-0.3,0,26,0.13,0.261,0.225,26.2,26.9,26.9,0.12,0.257,0.219,31.3
2021,608344,CUKC,10.9,10,26,0.44,1,0.604,5.1,7.7,6.1,0.41,0.729,0.49,60.9
2021,676879,CH,-1.5,-2,26,0.167,0.25,0.219,34.6,15.4,14.8,0.242,0.31,0.275,35
2021,685503,FC,-1.3,-1,26,0.346,0.615,0.41,14.8,0,0,0.3,0.553,0.362,42.3
2021,643778,SIFT,-0.9,-1,26,0.263,0.316,0.334,18,19.2,17.2,0.285,0.343,0.364,18.8
2021,622503,SIFT,0.6,1,26,0.333,0.476,0.394,19.3,11.5,9.7,0.307,0.491,0.386,35
2021,489119,SL,1.6,2,26,0.208,0.458,0.312,35.9,26.9,13.7,0.216,0.428,0.303,29.4
2021,640464,SIFT,7.6,7,26,0.435,0.739,0.594,11.8,11.5,18.8,0.334,0.506,0.399,45
2021,571901,CH,-4,-3,25,0.043,0.043,0.092,47.2,52,31.7,0.089,0.104,0.133,20
2021,543594,FC,-1.4,-2,25,0.217,0.391,0.294,22,16,9.5,0.181,0.268,0.234,26.3
2021,547179,CH,3.1,3,25,0.25,0.45,0.378,25.6,12,9.4,0.226,0.301,0.327,23.5
2021,554430,CH,0.4,0,25,0.167,0.333,0.228,28,28,19.4,0.127,0.188,0.157,23.5
2021,677865,SL,-2.6,-2,25,0.16,0.28,0.188,31.6,24,18.2,0.218,0.375,0.254,15.8
2021,676886,FF,1.8,2,25,0.222,0.556,0.428,35.2,28,33.3,0.18,0.458,0.384,45.5
2021,491624,SIFT,4.8,4,25,0.4,0.85,0.558,20.6,8,40,0.315,0.469,0.407,55.6
2021,642048,SL,-1.4,-1,25,0.091,0.136,0.178,40.4,28,17.5,0.192,0.22,0.221,18.8
2021,598286,SIFT,2.1,2,25,0.333,0.542,0.388,15.9,8,11.8,0.295,0.43,0.327,36.4
2021,452027,SIFT,0.2,0,25,0.318,0.727,0.468,14,8,8,0.384,0.617,0.46,65
